dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
us_crime,GS-0.85,RF,rare_recall,0.58,0.07774602526460399,0.23333333333333334,0.0006305443037266362,0
us_crime,GS-0.70,RF,f1_macro,0.7435115010524045,0.025888930833723723,0.04558011684458063,0.00152587890625,0
us_crime,GS-0.70,RF,gmean,0.7498985698909492,0.053154860029762954,0.17074080337631592,6.103515625e-05,0
us_crime,GS-0.70,RF,gmean_strict,0.7498985698909492,0.053154860029762954,0.17074080337631592,6.103515625e-05,0
us_crime,GS-0.70,RF,mcc,0.4939322139404274,0.05191387953322677,0.05609694492581868,0.01806640625,0
us_crime,GS-0.70,RF,min_recall,0.5977777777777777,0.08731947868617108,0.23333333333333334,0.0006451158437926242,0
us_crime,GS-0.70,RF,rare_recall,0.5977777777777777,0.08731947868617108,0.23333333333333334,0.0006451158437926242,0
us_crime,GS-0.55,RF,f1_macro,0.7463811587679241,0.0288664267858453,0.051156569256355366,0.0067138671875,0
us_crime,GS-0.55,RF,gmean,0.7601967916417182,0.05408847728167694,0.18212207812797232,6.103515625e-05,0
us_crime,GS-0.55,RF,gmean_strict,0.7601967916417182,0.05408847728167694,0.18212207812797232,6.103515625e-05,0
