dataset,method,clf,metric,mean,std,delta,wilcoxon_p,n_fail
us_crime,SMOTE-Tomek,LR,mcc,0.45614725263102873,0.029330078683507385,-0.028311236522407135,0.0301513671875,0
us_crime,SMOTE-Tomek,LR,min_recall,0.7488888888888889,0.08508528764034068,0.30000000000000004,0.0006434854148379288,0
us_crime,SMOTE-Tomek,LR,rare_recall,0.7488888888888889,0.08508528764034068,0.30000000000000004,0.0006434854148379288,0
oil,Base,RF,f1_macro,0.6741336397683148,0.08403206710260698,0.0,1.0,0
oil,Base,RF,gmean,0.4829179020324845,0.13385799891440817,0.0,1.0,0
oil,Base,RF,gmean_strict,0.4829179020324845,0.13385799891440817,0.0,1.0,0
oil,Base,RF,mcc,0.4297023511896574,0.1494466179075093,0.0,1.0,0
oil,Base,RF,min_recall,0.2518518518518518,0.14325244152454603,0.0,1.0,0
oil,Base,RF,rare_recall,0.2518518518518518,0.14325244152454603,0.0,1.0,0
oil,SMOTE-ENN,RF,f1_macro,0.7478366620321479,0.054208051298333615,0.08594311104327523,0.00115966796875,0
oil,SMOTE-ENN,RF,gmean,0.7209576453567359,0.10714430393487732,0.200560113120565,6.103515625e-05,0
oil,SMOTE-ENN,RF,gmean_strict,0.7209576453567359,0.10714430393487732,0.200560113120565,6.103515625e-05,0
oil,SMOTE-ENN,RF,mcc,0.5030609045883875,0.11152575072670508,0.08398845699099139,0.02154541015625,0
oil,SMOTE-ENN,RF,min_recall,0.5453703703703704,0.16437206448478525,0.25,0.0005625731318205997,0
oil,SMOTE-ENN,RF,rare_recall,0.5453703703703704,0.16437206448478525,0.25,0.0005625731318205997,0
oil,SMOTE-Tomek,RF,f1_macro,0.751840962977589,0.06572172733932498,0.08562271062271054,0.0037285953227358883,0
oil,SMOTE-Tomek,RF,gmean,0.6576803642687488,0.09634452665290094,0.18162766424328336,0.0018714329102470324,0
oil,SMOTE-Tomek,RF,gmean_strict,0.6576803642687488,0.09634452665290094,0.18162766424328336,0.0018714329102470324,0
oil,SMOTE-Tomek,RF,mcc,0.5221555691431697,0.13141295650504337,0.10352497357250945,0.019223439097549075,0
oil,SMOTE-Tomek,RF,min_recall,0.4472222222222222,0.127717377028585,0.2222222222222222,0.0020810527278621576,0
oil,SMOTE-Tomek,RF,rare_recall,0.4472222222222222,0.127717377028585,0.2222222222222222,0.0020810527278621576,0
oil,Base,XGB,f1_macro,0.6886411254952969,0.07203736112974263,0.0,1.0,0
oil,Base,XGB,gmean,0.534920394782136,0.16662338123977094,0.0,1.0,0
oil,Base,XGB,gmean_strict,0.5348541016011346,0.16683585947962712,0.0,1.0,0
oil,Base,XGB,mcc,0.40363030303276853,0.1465175412188914,0.0,1.0,0
oil,Base,XGB,min_recall,0.3175925925925926,0.12687550468859732,0.0,1.0,0
oil,Base,XGB,rare_recall,0.3175925925925926,0.12687550468859732,0.0,1.0,0
oil,SMOTE-ENN,XGB,f1_macro,0.7585081527747188,0.05855720083111945,0.05020811137154635,0.0067138671875,0
oil,SMOTE-ENN,XGB,gmean,0.8291311287199381,0.06838779909326242,0.258568060398926,6.103515625e-05,0
oil,SMOTE-ENN,XGB,gmean_strict,0.8291311287199381,0.06838779909326242,0.258568060398926,6.103515625e-05,0
oil,SMOTE-ENN,XGB,mcc,0.5403163532226009,0.11056643275338623,0.11338121247387983,0.00152587890625,0
oil,SMOTE-ENN,XGB,min_recall,0.7240740740740741,0.11838099660271892,0.375,0.000620957364326721,0
oil,SMOTE-ENN,XGB,rare_recall,0.7240740740740741,0.11838099660271892,0.375,0.000620957364326721,0
oil,SMOTE-Tomek,XGB,f1_macro,0.7930686638649347,0.0676665861785527,0.10529560512199265,0.00152587890625,0
oil,SMOTE-Tomek,XGB,gmean,0.788172346852371,0.08130654019229396,0.2065274603841023,0.0001220703125,0
oil,SMOTE-Tomek,XGB,gmean_strict,0.788172346852371,0.08130654019229396,0.2065274603841023,0.0001220703125,0
oil,SMOTE-Tomek,XGB,mcc,0.5934469591280659,0.13341148926987145,0.1679771899731155,0.00115966796875,0
oil,SMOTE-Tomek,XGB,min_recall,0.6425925925925926,0.1313183651723934,0.25,0.0008776989401767606,0
oil,SMOTE-Tomek,XGB,rare_recall,0.6425925925925926,0.1313183651723934,0.25,0.0008776989401767606,0
oil,Base,LR,f1_macro,0.758359558882545,0.05959804790162597,0.0,1.0,0
oil,Base,LR,gmean,0.6684264143011561,0.09936063955429698,0.0,1.0,0
